year,province,cause,weather,deaths,seriousInjuries,minorInjuries,totalInjuries,latitude,longitude
2025,"แพร่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,18.10780403,100.1360182
2025,"ลำปาง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,18.26647407,99.49660532
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,14.93355957,101.9819373
2025,"ลำพูน","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,18.4345772,98.87136883
2025,"สมุทรปราการ","หลับใน","แจ่มใส",0,0,2,2,13.60146273,100.7862966
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,7,7,9.528365343,99.13217541
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,15.23944524,101.1635765
2025,"สุโขทัย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,17.57192367,99.74635497
2025,"ชลบุรี","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,13.05551151,100.99631
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,18.621603,98.87790531
2025,"ตาก","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,16.80665041,98.95876855
2025,"สมุทรปราการ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.57938447,100.8774882
2025,"พัทลุง","หลับใน","แจ่มใส",0,0,0,0,7.313413336,100.1508026
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,12.94490197,100.9045878
2025,"สุราษฎร์ธานี","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,9.528365343,99.13217541
2025,"สุพรรณบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,14.46325697,100.1413068
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,12.94469024,100.9061381
2025,"ฉะเชิงเทรา","หลับใน","แจ่มใส",0,0,4,4,13.50278307,100.99977
2025,"สุราษฎร์ธานี","หลับใน","แจ่มใส",0,0,0,0,8.916940776,99.24830094
2025,"จันทบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,13.18525246,102.1830319
2025,"พังงา","หลับใน","แจ่มใส",0,0,0,0,8.884387957,98.38476777
2025,"ขอนแก่น","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,16.58957527,102.4057022
2025,"อุบลราชธานี","หลับใน","แจ่มใส",0,0,1,1,15.49850209,104.9667491
2025,"กรุงเทพมหานคร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,13.78470399,100.3922363
2025,"ปัตตานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,6.847839346,101.1878331
2025,"กาญจนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.05976482,99.50529814
2025,"สมุทรสาคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.5330856,100.2102122
2025,"เพชรบุรี","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",1,1,2,3,13.07912427,99.94740129
2025,"จันทบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,12.92103417,102.341582
2025,"เพชรบุรี","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,1,1,12.83808876,99.93149277
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,9.019940833,99.17134836
2025,"ปทุมธานี","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,14.03810463,100.6981704
2025,"ตาก","หลับใน","แจ่มใส",0,0,1,1,16.89035882,99.10744473
2025,"อุดรธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,17.35829945,102.9530911
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.74264505,101.5126045
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.78323739,100.4047327
2025,"ลำปาง","ทางโค้งอันตราย","แจ่มใส",1,0,0,0,18.61512551,99.90770446
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.78739489,100.3640154
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,3,3,13.19587581,101.0002394
2025,"จันทบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,12.64565707,102.0917538
2025,"อุทัยธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,15.07150973,99.48192805
2025,"ฉะเชิงเทรา","ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ","แจ่มใส",0,0,1,1,13.6593747,101.0602753
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,13.73426269,100.4056621
2025,"สุพรรณบุรี","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,14.40871111,99.89938304
2025,"บุรีรัมย์","ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ","แจ่มใส",0,0,1,1,15.22721357,103.2377052
2025,"มหาสารคาม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,16.18616542,103.1534122
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,12.70501847,100.9741529
2025,"อุบลราชธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,15.32670705,104.8319026
2025,"พิจิตร","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,16.29759892,100.588032
2025,"น่าน","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,18.77882876,100.7590552
2025,"เพชรบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,12.92205583,99.90649877
2025,"สระบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,14.56075098,100.9709537
2025,"สตูล","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,3,3,7.030552,99.797051
2025,"นครศรีธรรมราช","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",1,0,0,0,8.317071801,99.46779197
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,4,4,13.74961569,100.4058406
2025,"นครราชสีมา","หลับใน","แจ่มใส",0,0,1,1,14.98495039,101.9031836
2025,"นครพนม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,17.30571854,104.4422678
2025,"นครศรีธรรมราช","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,8.198192166,99.59228048
2025,"เพชรบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,4,4,12.95189836,99.90194723
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.64032144,100.1492965
2025,"สมุทรสงคราม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.41903513,99.97749652
2025,"ฉะเชิงเทรา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.60172307,100.9535448
2025,"สกลนคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,17.40546546,103.7256581
2025,"ชุมพร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,1,2,10.92776615,99.44588721
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,15.21185498,101.1285789
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.88594053,100.6874241
2025,"กาฬสินธุ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,16.67827254,104.0764046
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.78818028,100.3475466
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.78625523,100.3754899
2025,"สงขลา","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,4,4,6.567646676,100.4112746
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,13.74812234,100.7024646
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,18.91587418,98.94478217
2025,"สมุทรปราการ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.65866707,100.861702
2025,"ปทุมธานี","หลับใน","แจ่มใส",0,0,0,0,14.02941995,100.5254991
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.36848191,100.1817266
2025,"กรุงเทพมหานคร","มีกองวัสดุ/สิ่งกีดขวาง","แจ่มใส",0,0,0,0,13.72009216,100.7003765
2025,"ปราจีนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,2,0,2,13.89790088,101.6031303
2025,"นครสวรรค์","ขับรถย้อนศร","แจ่มใส",0,0,0,0,15.70684426,100.107674
2025,"นครศรีธรรมราช","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,8.175363811,99.63210037
2025,"ราชบุรี","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,13.4476943,99.74339583
2025,"ตราด","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,12.35667652,102.4318725
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.36433283,101.0392039
2025,"นครปฐม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.80718628,100.0524192
2025,"นครสวรรค์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,15.66993563,100.1271173
2025,"ศรีสะเกษ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,15.12172545,104.3085726
2025,"กำแพงเพชร","หลับใน","แจ่มใส",0,0,0,0,16.26866933,99.68429536
2025,"ราชบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.52543438,99.79183316
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,18.751975,99.030508
2025,"เลย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,17.36698556,101.7472078
2025,"นครพนม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,17.35735009,104.7885707
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.72927438,100.7390285
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,18.46451032,98.78269225
2025,"นครสวรรค์","หลับใน","แจ่มใส",0,0,0,0,15.70984846,100.0560629
2025,"น่าน","ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร","แจ่มใส",0,0,3,3,19.11313623,100.8101162
2025,"สมุทรปราการ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,13.57938447,100.8774882
2025,"อุบลราชธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,15.49996243,105.2516735
2025,"นครปฐม","หลับใน","แจ่มใส",0,0,0,0,13.80907208,100.1381828
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.74142385,100.6423911
2025,"ปทุมธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.00521689,100.7058093
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.89986014,100.6943388
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.78692079,100.4662062
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.78088118,100.4465175
2025,"น่าน","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,19.28822267,100.8389447
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,15.21410184,101.7691359
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.19409092,100.9998156
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.39323214,101.0470936
2025,"ลพบุรี","หลับใน","แจ่มใส",0,0,0,0,15.06841602,101.093304
2025,"ลพบุรี","ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร","แจ่มใส",0,0,3,3,15.23078857,101.2048262
2025,"อุดรธานี","ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ","แจ่มใส",0,0,2,2,17.19721559,102.5787878
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.66188718,100.4384738
2025,"พัทลุง","หลับใน","แจ่มใส",0,0,2,2,7.593363538,99.82003927
2025,"ตาก","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,2,2,16.73267511,99.22054544
2025,"พิจิตร","ไม่ให้สัญญาณชะลอ/เลี้ยว","แจ่มใส",0,0,0,0,16.05098266,100.1207471
2025,"นครพนม","เมาสุรา","แจ่มใส",0,0,0,0,17.30837435,104.5401153
2025,"กรุงเทพมหานคร","ขับรถย้อนศร","แจ่มใส",0,0,1,1,13.78679446,100.3699243
2025,"สุพรรณบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,14.6048783,100.0685741
2025,"ชุมพร","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,1,1,10.31022051,99.09186711
2025,"ลพบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",1,0,2,2,14.7717886,100.4968916
2025,"พิษณุโลก","แสงสว่างไม่เพียงพอ","ฝนตก",0,0,1,1,17.30652553,100.4375235
2025,"ตรัง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,7.556666145,99.58014295
2025,"อยุธยา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,14.23654447,100.7249254
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,4,4,9.624401286,99.16187422
2025,"พิษณุโลก","แสงสว่างไม่เพียงพอ","ฝนตก",1,0,7,7,17.28263182,100.5343301
2025,"ยโสธร","แสงสว่างไม่เพียงพอ","แจ่มใส",0,1,1,2,15.88840314,104.1776328
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,14.53647389,99.99789789
2025,"ปราจีนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,14.33635722,101.8277171
2025,"ระยอง","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,12.77077762,101.1741898
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,18.81096599,98.99532437
2025,"ราชบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,13.64374555,99.8540946
2025,"นครปฐม","หลับใน","แจ่มใส",0,0,1,1,14.0086157,99.96828765
2025,"จันทบุรี","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",1,0,0,0,12.52865375,102.1586734
2025,"สุโขทัย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,16.97039753,99.78818804
2025,"ฉะเชิงเทรา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.5239101,101.0217145
2025,"ราชบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,1,0,1,13.70005075,99.89144481
2025,"ลำปาง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,17.81943303,99.28289774
2025,"ตาก","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,16.77692773,98.58564139
2025,"เลย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,17.07260909,101.6000471
2025,"ภูเก็ต","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,1,0,1,7.843681181,98.38879708
2025,"นครศรีธรรมราช","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",1,0,0,0,8.40484923,99.83838197
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.67561,100.539125
2025,"กรุงเทพมหานคร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,13.78226964,100.4173887
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.73170406,100.7084674
2025,"ประจวบคีรีขันธ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,11.30888753,99.46392946
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,15.28768073,102.4171951
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,15.07351966,100.7833451
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,3,3,13.78477562,100.391665
2025,"นครศรีธรรมราช","หลับใน","แจ่มใส",0,1,0,1,8.790542425,99.70556931
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.32592597,101.0906915
2025,"ระยอง","หลับใน","แจ่มใส",0,0,0,0,12.84043306,101.3821787
2025,"อยุธยา","หลับใน","แจ่มใส",0,0,0,0,14.22555159,100.7038465
2025,"หนองคาย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,17.98467743,102.9876791
2025,"กรุงเทพมหานคร","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,2,2,13.68552143,100.6993425
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.53705547,100.1229894
2025,"พิษณุโลก","แสงสว่างไม่เพียงพอ","แจ่มใส",0,0,1,1,17.30675019,100.4381037
2025,"ยะลา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,5.807522788,101.0793605
2025,"กาญจนบุรี","ระบบห้ามล้อขัดข้อง/ระบบเบรกชำรุด","ฝนตก",1,1,3,4,15.1705922,98.48333225
2025,"ยะลา","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,2,2,6.515938629,101.159407
2025,"แพร่","ถนนลื่น","ฝนตก",0,2,0,2,17.84948348,100.0463654
2025,"มหาสารคาม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,16.12964105,103.229713
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.78773874,100.3346251
2025,"กรุงเทพมหานคร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,2,2,13.78831142,100.3577972
2025,"อยุธยา","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,14.18852302,100.6333561
2025,"สระบุรี","ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ","แจ่มใส",0,0,0,0,14.78149446,100.8006915
2025,"อยุธยา","ถนนลื่น","ฝนตก",0,0,1,1,14.21760775,100.5785357
2025,"อุทัยธานี","สูญเสียการควบคุม","แจ่มใส",0,0,1,1,15.45102333,99.88394865
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.70227363,100.4067796
2025,"สุโขทัย","ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร","แจ่มใส",0,0,5,5,17.33234127,99.53679129
2025,"กรุงเทพมหานคร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,2,2,13.78225792,100.4150766
2025,"สมุทรปราการ","มีกองวัสดุ/สิ่งกีดขวาง","แจ่มใส",0,0,0,0,13.67967076,100.8349644
2025,"อยุธยา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,14.26223068,100.7792549
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.62108833,100.3884266
2025,"ชุมพร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,3,0,3,10.88010783,99.25862744
2025,"ขอนแก่น","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,16.27899492,102.7842166
2025,"บึงกาฬ","หลับใน","แจ่มใส",0,0,0,0,17.90544922,103.8336591
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.6148841,102.0070117
2025,"สุพรรณบุรี","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,14.41838002,100.150432
2025,"ระยอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,12.73822805,101.5976837
2025,"ปัตตานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,6.71059282,101.2282929
2025,"ชุมพร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,10.92663634,99.30888534
2025,"อุดรธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,17.79307783,102.2643095
2025,"ฉะเชิงเทรา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,2,0,2,13.67360709,101.2177798
2025,"นครศรีธรรมราช","หลับใน","แจ่มใส",1,0,0,0,8.039092576,99.89429814
2025,"กาญจนบุรี","หลับใน","แจ่มใส",0,0,0,0,14.21710412,99.23766126
2025,"สิงห์บุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,1,0,1,14.89202877,100.3072974
2025,"กรุงเทพมหานคร","หลับใน","แจ่มใส",0,0,0,0,13.80978446,100.8115862
2025,"สมุทรสงคราม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.41973118,100.0325781
2025,"กาญจนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.97223035,99.68706033
2025,"เพชรบูรณ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,15.63549352,101.0462822
2025,"พิษณุโลก","สูญเสียการควบคุม","แจ่มใส",0,0,1,1,16.75235501,100.1869118
2025,"ยโสธร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,16.19588626,104.5167665
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,13.73694245,100.665784
2025,"จันทบุรี","สูญเสียการควบคุม","แจ่มใส",0,0,0,0,12.72325997,101.950538
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,9.414060799,99.15984383
2025,"ชุมพร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,1,2,10.60833807,99.16883284
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.64844828,100.4187235
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.1984219,101.0012037
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.23575495,100.9989144
2025,"นครศรีธรรมราช","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",1,0,6,6,8.333384191,99.43412813
2025,"ชุมพร","สูญเสียการควบคุม","แจ่มใส",0,0,0,0,10.25602994,99.08517555
2025,"ฉะเชิงเทรา","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,1,1,13.58875688,101.1219956
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.71482343,100.8179055
2025,"ฉะเชิงเทรา","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","ฝนตก",1,2,0,2,13.59992061,101.1177543
2025,"สุพรรณบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,14.6393846,99.91499215
2025,"อยุธยา","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,1,1,14.18872325,100.6369932
2025,"สมุทรปราการ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.50999843,100.7077672
2025,"ตาก","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,4,4,16.48056939,98.80579278
2025,"ตรัง","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,7.557031731,99.72605709
2025,"แพร่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,1,0,1,18.12092897,100.1643249
2025,"ราชบุรี","ถนนลื่น","ฝนตก",0,0,0,0,13.35612275,99.82648241
2025,"บึงกาฬ","อุปกรณ์ยานพาหนะบกพร่อง","แจ่มใส",1,1,1,2,17.89056895,103.9873988
2025,"เลย","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,1,1,2,17.94431352,101.7375679
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.74625558,100.70271
2025,"กาฬสินธุ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,16.41177127,103.4155579
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.11335385,100.9609397
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.61617069,100.3835891
2025,"มุกดาหาร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,16.54394064,104.7065099
2025,"สงขลา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,7,7,6.718079072,100.867
2025,"ชัยนาท","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,15.18965,100.13004
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.78385217,100.3989793
2025,"น่าน","หลับใน","ฝนตก",0,0,1,1,18.92675521,100.7655425
2025,"ชลบุรี","สูญเสียการควบคุม","แจ่มใส",0,0,3,3,13.31684061,100.9534922
2025,"อุดรธานี","หลับใน","แจ่มใส",0,0,1,1,17.24063613,103.213072
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.44176212,101.0005224
2025,"นครสวรรค์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,15.67328125,100.1265661
2025,"ชลบุรี","อุปกรณ์ยานพาหนะบกพร่อง","แจ่มใส",0,0,0,0,13.04179369,101.0858212
